PeriodID,NodeName,CutPattern,CutPatternType,CutPatternOutput,CutPatternOutputQty,DowngradeOutputQty,FgProduct,FgType,FgInput,FgInputQty
1,A01,23102634-NFA-2,001-C08,20001503-NFA-2,1044,1044,10040747,1,20001503-NFA-123,7878.006
1,A01,23102634-NFA-2,001-C08,20001503-NFA-2,1044,1044,10098734,1,20001503-NFA-1234,1580
1,A01,23102634-NFA-2,001-C08,20001503-NFA-2,1044,1044,10044957,1,20001503-NFA-12345,2158
1,A01,23102634-NFA-2,001-C08,20001503-NFA-2,1044,1044,10044954,1,20001503-NFA-12345,656
1,A01,23102770-NFA-23,001-C08,20001503-NFA-23,5734,12332.001,10040747,1,20001503-NFA-123,7878.006
1,A01,23102770-NFA-23,001-C08,20001503-NFA-23,5734,12332.001,10043734,1,20001503-NFA-123,30
1,A01,23102653-NFA-23,001-C08,20001503-NFA-23,864,7462.001,10040747,1,20001503-NFA-123,7878.006
1,A01,23102653-NFA-23,001-C08,20001503-NFA-23,864,7462.001,10043734,1,20001503-NFA-123,30
1,A01,23102653-NFA-23,001-C08,20001503-NFA-23,864,864,10098734,1,20001503-NFA-1234,1580
1,A01,23102770-NFA-23,001-C08,20001503-NFA-23,5734,5734,10098734,1,20001503-NFA-1234,1580
1,A01,23102770-NFA-23,001-C08,20001503-NFA-23,5734,5734,10044957,1,20001503-NFA-12345,2158
1,A01,23102653-NFA-23,001-C08,20001503-NFA-23,864,864,10044957,1,20001503-NFA-12345,2158
1,A01,23102770-NFA-23,001-C08,20001503-NFA-23,5734,5734,10044954,1,20001503-NFA-12345,656
1,A01,23102653-NFA-23,001-C08,20001503-NFA-23,864,864,10044954,1,20001503-NFA-12345,656
1,A01,23102653-NFA-3,001-C08,20001503-NFA-3,500,1000.001,10043734,1,20001503-NFA-123,30
1,A01,23102653-NFA-3,001-C08,20001503-NFA-3,500,1000.001,10040747,1,20001503-NFA-123,7878.006
1,A01,23102653-NFA-3,001-C08,20001503-NFA-3,500,500,10098734,1,20001503-NFA-1234,1580
1,A01,23102653-NFA-3,001-C08,20001503-NFA-3,500,500,10044954,1,20001503-NFA-12345,656
1,A01,23102653-NFA-3,001-C08,20001503-NFA-3,500,500,10044957,1,20001503-NFA-12345,2158
1,A01,23102653-NFA-3,001-C08,20001503-NFA-3,500,500,10098784,1,20001503-NFA-34,400
1,A01,23102645-NFA-34,001-C08,20001503-NFA-34,500,600,10098734,1,20001503-NFA-1234,1580
1,A01,23102645-NFA-34,001-C08,20001503-NFA-34,500,500,10044957,1,20001503-NFA-12345,2158
1,A01,23102645-NFA-34,001-C08,20001503-NFA-34,500,500,10044954,1,20001503-NFA-12345,656
1,A01,23102770-NFA-45,001-C08,20001503-NFA-45,2814,5628,10044957,1,20001503-NFA-12345,2158
1,A01,23102770-NFA-45,001-C08,20001503-NFA-45,2814,5628,10044954,1,20001503-NFA-12345,656
1,A01,23102679-FA-3,001-C08,20001602-FA-3,810,1620,10097030,1,20001602-NFA-23,5816
1,A01,23102679-FA-3,001-C08,20001602-FA-3,810,1620,10094003,1,20001602-NFA-23,2092
1,A01,23102653-NFA-3,001-C08,20001602-NFA-3,500,1000,10097030,1,20001602-NFA-23,5816
1,A01,23102653-NFA-3,001-C08,20001602-NFA-3,500,1000,10094003,1,20001602-NFA-23,2092
1,A01,23101617-ABF-4,001-C08,20001603-ABF-4,1486.002,2972.005,10044899,1,20001603-ABF-34,7732.004
1,A01,23101009-ABF-12,001-C09,20001604-ABF-12,500,1000.001,10040706,1,20001604-NFA-12,5646.003
1,A01,23102634-NFA-1,001-C08,20001604-NFA-1,531.994,1063.989,10040706,1,20001604-NFA-12,5646.003
1,A01,23100268-NFA-2,001-C09,20001604-NFA-2,989.994,3023.989,10040706,1,20001604-NFA-12,5646.003
1,A01,23102634-NFA-2,001-C08,20001604-NFA-2,1044,3077.995,10040706,1,20001604-NFA-12,5646.003
1,A01,23103013-ABF-1,001-C09,20001606-ABF-1,500,1000.001,10040705,1,20001606-NFA-12,1210.015
1,A01,23101076-NFA-1,001-C09,20001606-NFA-1,710.006,1420.013,10040705,1,20001606-NFA-12,1210.015
1,A01,23101644-HP-23,001-C09,20001609-HP-23,1068,2136,10095613,1,20001609-FA-23,1068
1,A01,23103013-ABF-1,001-C09,20001701-ABF-1,500,500,10014484,1,20001701-NFA-12,5856
1,A01,23101302-ABF-1,001-C08,20001701-ABF-1,634.004,634.004,10014484,1,20001701-NFA-12,5856
1,A01,23101009-ABF-12,001-C09,20001701-ABF-12,500,500,10014484,1,20001701-NFA-12,5856
1,A01,23101302-ABF-12,001-C08,20001701-ABF-12,4330.006,4330.006,10014484,1,20001701-NFA-12,5856
1,A01,23101588-FA-12,001-C08,20001701-FA-12,852.01,852.01,10014484,1,20001701-NFA-12,5856
1,A01,23102634-NFA-1,001-C08,20001701-NFA-1,531.994,1773.994,10014484,1,20001701-NFA-12,5856
1,A01,23101076-NFA-1,001-C09,20001701-NFA-1,710.006,1952.006,10014484,1,20001701-NFA-12,5856
1,A01,23102634-NFA-2,001-C08,20001701-NFA-2,1044,3077.994,10014484,1,20001701-NFA-12,5856
1,A01,23100268-NFA-2,001-C09,20001701-NFA-2,989.994,3023.988,10014484,1,20001701-NFA-12,5856
1,A01,23103013-ABF-1,001-C09,20001801-ABF-1,500,500,10044857,1,20001801-ABF-123,1568
1,A01,23103013-ABF-1,001-C09,20001801-ABF-1,500,1000,10094457,1,20001801-NFA-1,1742
1,A01,23103013-ABF-1,001-C09,20001801-ABF-1,500,500,10098778,1,20001801-NFA-12,720
1,A01,23103013-ABF-1,001-C09,20001801-ABF-1,500,500,10092850,1,20001801-NFA-12,108
1,A01,23103013-ABF-1,001-C09,20001801-ABF-1,500,500,10059180,1,20001801-NFA-12345,5766
1,A01,23101009-ABF-12,001-C09,20001801-ABF-12,500,1000,10044857,1,20001801-ABF-123,1568
1,A01,23101009-ABF-12,001-C09,20001801-ABF-12,500,500,10098778,1,20001801-NFA-12,720
1,A01,23101009-ABF-12,001-C09,20001801-ABF-12,500,500,10092850,1,20001801-NFA-12,108
1,A01,23101009-ABF-12,001-C09,20001801-ABF-12,500,500,10059180,1,20001801-NFA-12345,5766
1,A01,23101617-ABF-34,001-C09,20001801-ABF-34,1502.997,1502.997,10059180,1,20001801-NFA-12345,5766
1,A01,23101500-ABF-34,001-C09,20001801-ABF-34,2053,2053,10059180,1,20001801-NFA-12345,5766
1,A01,23101630-ABF-34,001-C08,20001801-ABF-34,690,690,10059180,1,20001801-NFA-12345,5766
1,A01,23102683-ABF-34,001-C08,20001801-ABF-34,500,500,10059180,1,20001801-NFA-12345,5766
1,A01,23102761-ABF-34,001-C08,20001801-ABF-34,1500.003,1500.003,10059180,1,20001801-NFA-12345,5766
1,A01,23101617-ABF-4,001-C08,20001801-ABF-4,1486.002,1486.002,10059180,1,20001801-NFA-12345,5766
1,A01,23100751-ABF-45,001-C09,20001801-ABF-45,500,500,10059180,1,20001801-NFA-12345,5766
1,A01,23101644-HP-23,001-C09,20001801-HP-23,1068,2136,10044857,1,20001801-ABF-123,1568
1,A01,23101644-HP-23,001-C09,20001801-HP-23,1068,1068,10059180,1,20001801-NFA-12345,5766
1,A01,23101076-NFA-1,001-C09,20001801-NFA-1,710.006,710.006,10092850,1,20001801-NFA-12,108
1,A01,23101076-NFA-1,001-C09,20001801-NFA-1,710.006,710.006,10098778,1,20001801-NFA-12,720
1,A01,23102634-NFA-1,001-C08,20001801-NFA-1,531.994,531.994,10092850,1,20001801-NFA-12,108
1,A01,23102634-NFA-1,001-C08,20001801-NFA-1,531.994,531.994,10098778,1,20001801-NFA-12,720
1,A01,23101076-NFA-1,001-C09,20001801-NFA-1,710.006,710.006,10059180,1,20001801-NFA-12345,5766
1,A01,23102634-NFA-1,001-C08,20001801-NFA-1,531.994,531.994,10059180,1,20001801-NFA-12345,5766
1,A01,23102647-NFA-12,001-C08,20001801-NFA-12,2580.006,4332.012,10059180,1,20001801-NFA-12345,5766
1,A01,23102645-NFA-1234,001-C08,20001801-NFA-1234,1480,2960,10059180,1,20001801-NFA-12345,5766
1,A01,23102634-NFA-2,001-C08,20001801-NFA-2,1044,1044,10092850,1,20001801-NFA-12,108
1,A01,23102634-NFA-2,001-C08,20001801-NFA-2,1044,1044,10098778,1,20001801-NFA-12,720
1,A01,23100268-NFA-2,001-C09,20001801-NFA-2,989.994,989.994,10092850,1,20001801-NFA-12,108
1,A01,23100268-NFA-2,001-C09,20001801-NFA-2,989.994,989.994,10098778,1,20001801-NFA-12,720
1,A01,23100268-NFA-2,001-C09,20001801-NFA-2,989.994,3023.988,10059180,1,20001801-NFA-12345,5766
1,A01,23102634-NFA-2,001-C08,20001801-NFA-2,1044,3077.994,10059180,1,20001801-NFA-12345,5766
1,A01,23102645-NFA-34,001-C08,20001801-NFA-34,500,1000,10059180,1,20001801-NFA-12345,5766
1,A02,23101526-ABF-2,001-C01,20001104-ABF-2,830,1660,10095042,1,20001104-FA-12,830
1,A02,23101526-ABF-2,001-C01,20001104-ABF-2,830,830,10095807,1,20001104-NFA-12,1896
1,A02,23101535-NFA-2,001-C01,20001104-NFA-2,1396,2792,10095807,1,20001104-NFA-12,1896
1,A02,23102211-NFA-34,001-C01,20001105-NFA-34,500,860,10059775,1,20001105-NFA-234,360
1,A02,23102748-ABF-4,001-C01,20001106-ABF-4,1102,1666,10094410,1,20001106-ABF-45,564
1,A02,23102748-ABF-4,001-C01,20001106-ABF-4,1102,1640,10094408,1,20001106-NFA-45,1450
1,A02,23102436-ABF-2,001-C01,20001112-ABF-2,1132,2264,10095008,1,20001112-FA-12,1132
1,A02,23101500-NFA-3,001-C01,20001201-NFA-3,1470,4548,10093104,1,20001201-NFA-12345,3078
1,A02,23100326-NFA-3,001-C01,20001201-NFA-3,1608,4686,10093104,1,20001201-NFA-12345,3078
1,A02,23101526-ABF-2,001-C01,20001202-ABF-2,830,2792.001,10098771,1,20001202-NFA-234,9046.017
1,A02,23102436-ABF-2,001-C01,20001202-ABF-2,1132,3094.001,10098771,1,20001202-NFA-234,9046.017
1,A02,23101747-ABF-23,001-C01,20001202-ABF-23,2808,5616.001,10098771,1,20001202-NFA-234,9046.017
1,A02,23102748-ABF-4,001-C01,20001202-ABF-4,1102,2204.001,10098771,1,20001202-NFA-234,9046.017
1,A02,23101327-FA-23,001-C01,20001202-FA-23,568,1136.001,10098771,1,20001202-NFA-234,9046.017
1,A02,23101535-NFA-2,001-C01,20001202-NFA-2,1396,2792.001,10098771,1,20001202-NFA-234,9046.017
1,A02,23102748-NFA-34,001-C01,20001202-NFA-34,578,1156.001,10098771,1,20001202-NFA-234,9046.017
1,A02,23102761-ABF-1234,001-C01,20001203-ABF-1234,500,1000.001,10087021,1,20001203-NFA-12345,2412.036
1,A02,23102761-FA-12345,001-C01,20001203-FA-12345,500,1000.001,10087021,1,20001203-NFA-12345,2412.036
1,A02,23102692-NFA-12,001-C01,20001203-NFA-12,500,1000.001,10087021,1,20001203-NFA-12345,2412.036
1,A02,23102770-NFA-45,001-C01,20001203-NFA-45,912,1824.001,10087021,1,20001203-NFA-12345,2412.036
1,A02,23101747-ABF-23,001-C01,20001301-ABF-23,2808,5616,10092839,1,20001301-NFA-234,6188
1,A02,23102748-ABF-4,001-C01,20001301-ABF-4,1102,2204,10092839,1,20001301-NFA-234,6188
1,A02,23101327-FA-23,001-C01,20001301-FA-23,568,1136,10092839,1,20001301-NFA-234,6188
1,A02,23102211-NFA-34,001-C01,20001301-NFA-34,500,1578,10092839,1,20001301-NFA-234,6188
1,A02,23102748-NFA-34,001-C01,20001301-NFA-34,578,1656,10092839,1,20001301-NFA-234,6188
1,A02,23101526-ABF-2,001-C01,20001406-ABF-2,830,1660,10098761,1,20001406-NFA-23,8680
1,A02,23101747-ABF-23,001-C01,20001406-ABF-23,2808,5616,10098761,1,20001406-NFA-23,8680
1,A02,23101327-FA-23,001-C01,20001406-FA-23,568,1136,10098761,1,20001406-NFA-23,8680
1,A02,23101535-NFA-2,001-C01,20001406-NFA-2,1396,2792,10098761,1,20001406-NFA-23,8680
1,A02,23100326-NFA-3,001-C01,20001406-NFA-3,1608,4686,10098761,1,20001406-NFA-23,8680
1,A02,23101500-NFA-3,001-C01,20001406-NFA-3,1470,4548,10098761,1,20001406-NFA-23,8680
1,A02,23102761-ABF-1234,001-C01,20001409-ABF-1234,500,1000,10092607,1,20001409-NFA-12345,4724
1,A02,23102748-ABF-4,001-C01,20001409-ABF-4,1102,2204,10092607,1,20001409-NFA-12345,4724
1,A02,23102761-FA-12345,001-C01,20001409-FA-12345,500,1000,10092607,1,20001409-NFA-12345,4724
1,A02,23102692-NFA-12,001-C01,20001409-NFA-12,500,1000,10092607,1,20001409-NFA-12345,4724
1,A02,23103615-NFA-234,001-C01,20001409-NFA-234,632,1264,10092607,1,20001409-NFA-12345,4724
1,A02,23102748-NFA-34,001-C01,20001409-NFA-34,578,1156,10092607,1,20001409-NFA-12345,4724
1,A02,23102770-NFA-45,001-C01,20001409-NFA-45,912,1824,10092607,1,20001409-NFA-12345,4724
1,A02,23102761-ABF-1234,001-C01,20001410-ABF-1234,500,1000,10092608,1,20001410-NFA-12345,5856
1,A02,23102436-ABF-2,001-C01,20001410-ABF-2,1132,2264,10092608,1,20001410-NFA-12345,5856
1,A02,23102748-ABF-4,001-C01,20001410-ABF-4,1102,2204,10092608,1,20001410-NFA-12345,5856
1,A02,23102761-FA-12345,001-C01,20001410-FA-12345,500,1000,10092608,1,20001410-NFA-12345,5856
1,A02,23102692-NFA-12,001-C01,20001410-NFA-12,500,1000,10092608,1,20001410-NFA-12345,5856
1,A02,23103615-NFA-234,001-C01,20001410-NFA-234,632,1264,10092608,1,20001410-NFA-12345,5856
1,A02,23102748-NFA-34,001-C01,20001410-NFA-34,578,1156,10092608,1,20001410-NFA-12345,5856
1,A02,23102770-NFA-45,001-C01,20001410-NFA-45,912,1824,10092608,1,20001410-NFA-12345,5856
1,A02,23101327-FA-23,001-C01,20001502-FA-23,568,1136,10092107,1,20001502-NFA-234,2808
1,A02,23100326-NFA-3,001-C01,20001502-NFA-3,1608,3216,10092107,1,20001502-NFA-234,2808
1,A02,23102761-ABF-1234,001-C01,20001503-ABF-1234,500,500,10087023,1,20001503-NFA-1234,1480
1,A02,23102761-ABF-1234,001-C01,20001503-ABF-1234,500,500,10044957,1,20001503-NFA-12345,2234
1,A02,23102761-ABF-1234,001-C01,20001503-ABF-1234,500,500,10044954,1,20001503-NFA-12345,146
1,A02,23101526-ABF-2,001-C01,20001503-ABF-2,830,1938,10044948,1,20001503-ABF-1234,1214
1,A02,23101526-ABF-2,001-C01,20001503-ABF-2,830,1938,10044946,1,20001503-ABF-1234,2912
1,A02,23101526-ABF-2,001-C01,20001503-ABF-2,830,1938,10044949,1,20001503-ABF-1234,276
1,A02,23102436-ABF-2,001-C01,20001503-ABF-2,1132,2240,10044948,1,20001503-ABF-1234,1214
1,A02,23102436-ABF-2,001-C01,20001503-ABF-2,1132,2240,10044946,1,20001503-ABF-1234,2912
1,A02,23102436-ABF-2,001-C01,20001503-ABF-2,1132,2240,10044949,1,20001503-ABF-1234,276
1,A02,23102436-ABF-2,001-C01,20001503-ABF-2,1132,2240,10044197,1,20001503-ABF-1234,14
1,A02,23101526-ABF-2,001-C01,20001503-ABF-2,830,1938,10044197,1,20001503-ABF-1234,14
1,A02,23102436-ABF-2,001-C01,20001503-ABF-2,1132,1986,10044947,1,20001503-ABF-234,1956
1,A02,23101526-ABF-2,001-C01,20001503-ABF-2,830,1684,10044947,1,20001503-ABF-234,1956
1,A02,23101526-ABF-2,001-C01,20001503-ABF-2,830,830,10093845,1,20001503-NFA-12,1896
1,A02,23102436-ABF-2,001-C01,20001503-ABF-2,1132,1132,10093845,1,20001503-NFA-12,1896
1,A02,23102436-ABF-2,001-C01,20001503-ABF-2,1132,1132,10087023,1,20001503-NFA-1234,1480
1,A02,23101526-ABF-2,001-C01,20001503-ABF-2,830,830,10087023,1,20001503-NFA-1234,1480
1,A02,23101526-ABF-2,001-C01,20001503-ABF-2,830,830,10044954,1,20001503-NFA-12345,146
1,A02,23101526-ABF-2,001-C01,20001503-ABF-2,830,830,10044957,1,20001503-NFA-12345,2234
1,A02,23102436-ABF-2,001-C01,20001503-ABF-2,1132,1132,10044954,1,20001503-NFA-12345,146
1,A02,23102436-ABF-2,001-C01,20001503-ABF-2,1132,1132,10044957,1,20001503-NFA-12345,2234
1,A02,23101747-ABF-23,001-C01,20001503-ABF-23,2808,5616,10044197,1,20001503-ABF-1234,14
1,A02,23101747-ABF-23,001-C01,20001503-ABF-23,2808,5616,10044949,1,20001503-ABF-1234,276
1,A02,23101747-ABF-23,001-C01,20001503-ABF-23,2808,5616,10044946,1,20001503-ABF-1234,2912
1,A02,23101747-ABF-23,001-C01,20001503-ABF-23,2808,5616,10044948,1,20001503-ABF-1234,1214
1,A02,23101747-ABF-23,001-C01,20001503-ABF-23,2808,2808,10044947,1,20001503-ABF-234,1956
1,A02,23101747-ABF-23,001-C01,20001503-ABF-23,2808,2808,10087023,1,20001503-NFA-1234,1480
1,A02,23101747-ABF-23,001-C01,20001503-ABF-23,2808,2808,10044957,1,20001503-NFA-12345,2234
1,A02,23101747-ABF-23,001-C01,20001503-ABF-23,2808,2808,10044954,1,20001503-NFA-12345,146
1,A02,23102748-ABF-4,001-C01,20001503-ABF-4,1102,1102,10044948,1,20001503-ABF-1234,1214
1,A02,23102748-ABF-4,001-C01,20001503-ABF-4,1102,1102,10044946,1,20001503-ABF-1234,2912
1,A02,23102748-ABF-4,001-C01,20001503-ABF-4,1102,1102,10044949,1,20001503-ABF-1234,276
1,A02,23102748-ABF-4,001-C01,20001503-ABF-4,1102,1102,10044197,1,20001503-ABF-1234,14
1,A02,23102748-ABF-4,001-C01,20001503-ABF-4,1102,2204,10044947,1,20001503-ABF-234,1956
1,A02,23102748-ABF-4,001-C01,20001503-ABF-4,1102,1102,10087023,1,20001503-NFA-1234,1480
1,A02,23102748-ABF-4,001-C01,20001503-ABF-4,1102,1102,10044954,1,20001503-NFA-12345,146
1,A02,23102748-ABF-4,001-C01,20001503-ABF-4,1102,1102,10044957,1,20001503-NFA-12345,2234
1,A02,23102748-ABF-4,001-C01,20001503-ABF-4,1102,1102,10098784,1,20001503-NFA-34,100
1,A02,23102761-FA-12345,001-C01,20001503-FA-12345,500,1000,10044954,1,20001503-NFA-12345,146
1,A02,23102761-FA-12345,001-C01,20001503-FA-12345,500,1000,10044957,1,20001503-NFA-12345,2234
1,A02,23102692-NFA-12,001-C01,20001503-NFA-12,500,500,10087023,1,20001503-NFA-1234,1480
1,A02,23102692-NFA-12,001-C01,20001503-NFA-12,500,500,10044954,1,20001503-NFA-12345,146
1,A02,23102692-NFA-12,001-C01,20001503-NFA-12,500,500,10044957,1,20001503-NFA-12345,2234
1,A02,23101535-NFA-2,001-C01,20001503-NFA-2,1396,2792,10093845,1,20001503-NFA-12,1896
1,A02,23101535-NFA-2,001-C01,20001503-NFA-2,1396,1396,10087023,1,20001503-NFA-1234,1480
1,A02,23101535-NFA-2,001-C01,20001503-NFA-2,1396,1396,10044957,1,20001503-NFA-12345,2234
1,A02,23101535-NFA-2,001-C01,20001503-NFA-2,1396,1396,10044954,1,20001503-NFA-12345,146
1,A02,23101500-NFA-3,001-C01,20001503-NFA-3,1470,1972,10087023,1,20001503-NFA-1234,1480
1,A02,23101500-NFA-3,001-C01,20001503-NFA-3,1470,2438,10044957,1,20001503-NFA-12345,2234
1,A02,23101500-NFA-3,001-C01,20001503-NFA-3,1470,2438,10044954,1,20001503-NFA-12345,146
1,A02,23101500-NFA-3,001-C01,20001503-NFA-3,1470,1470,10098784,1,20001503-NFA-34,100
1,A02,23102748-NFA-34,001-C01,20001503-NFA-34,578,1556,10087023,1,20001503-NFA-1234,1480
1,A02,23102211-NFA-34,001-C01,20001503-NFA-34,500,1478,10087023,1,20001503-NFA-1234,1480
1,A02,23102211-NFA-34,001-C01,20001503-NFA-34,500,500,10044954,1,20001503-NFA-12345,146
1,A02,23102211-NFA-34,001-C01,20001503-NFA-34,500,500,10044957,1,20001503-NFA-12345,2234
1,A02,23102748-NFA-34,001-C01,20001503-NFA-34,578,578,10044954,1,20001503-NFA-12345,146
1,A02,23102748-NFA-34,001-C01,20001503-NFA-34,578,578,10044957,1,20001503-NFA-12345,2234
1,A02,23102770-NFA-45,001-C01,20001503-NFA-45,912,1824,10044954,1,20001503-NFA-12345,146
1,A02,23102770-NFA-45,001-C01,20001503-NFA-45,912,1824,10044957,1,20001503-NFA-12345,2234
1,A02,23101327-FA-23,001-C01,20001602-FA-23,568,1136,10094003,1,20001602-NFA-23,3572
1,A02,23101327-FA-23,001-C01,20001602-FA-23,568,568,10094011,1,20001602-NFA-234,1132
1,A02,23101535-NFA-2,001-C01,20001602-NFA-2,1396,2792,10094003,1,20001602-NFA-23,3572
1,A02,23101535-NFA-2,001-C01,20001602-NFA-2,1396,1396,10094011,1,20001602-NFA-234,1132
1,A02,23100326-NFA-3,001-C01,20001602-NFA-3,1608,3216,10094003,1,20001602-NFA-23,3572
1,A02,23100326-NFA-3,001-C01,20001602-NFA-3,1608,1608,10094011,1,20001602-NFA-234,1132
1,A02,23102211-NFA-34,001-C01,20001602-NFA-34,500,1000,10094011,1,20001602-NFA-234,1132
1,A02,23101526-ABF-2,001-C01,20001603-ABF-2,830,2792,10044898,1,20001603-ABF-12,1962
1,A02,23102436-ABF-2,001-C01,20001603-ABF-2,1132,3094,10044898,1,20001603-ABF-12,1962
1,A02,23102436-ABF-2,001-C01,20001603-ABF-2,1132,1132,10044874,1,20001603-ABF-23,2808
1,A02,23101526-ABF-2,001-C01,20001603-ABF-2,830,830,10044874,1,20001603-ABF-23,2808
1,A02,23102748-ABF-4,001-C01,20001603-ABF-4,1102,2204,10059777,1,20001603-NFA-34,1300
1,A02,23102748-ABF-4,001-C01,20001603-ABF-4,1102,2204,10059770,1,20001603-NFA-34,1850
1,A02,23101500-NFA-3,001-C01,20001603-NFA-3,1470,2940,10059777,1,20001603-NFA-34,1300
1,A02,23101500-NFA-3,001-C01,20001603-NFA-3,1470,2940,10059770,1,20001603-NFA-34,1850
1,A02,23102761-ABF-1234,001-C01,20001801-ABF-1234,500,500,10059180,1,20001801-NFA-12345,2048
1,A02,23101526-ABF-2,001-C01,20001801-ABF-2,830,2792,10044858,1,20001801-ABF-123,4634
1,A02,23101526-ABF-2,001-C01,20001801-ABF-2,830,2792,10044857,1,20001801-ABF-123,136
1,A02,23102436-ABF-2,001-C01,20001801-ABF-2,1132,3094,10044858,1,20001801-ABF-123,4634
1,A02,23102436-ABF-2,001-C01,20001801-ABF-2,1132,3094,10044857,1,20001801-ABF-123,136
1,A02,23101526-ABF-2,001-C01,20001801-ABF-2,830,830,10044799,1,20001801-ABF-1234,500
1,A02,23102436-ABF-2,001-C01,20001801-ABF-2,1132,1132,10044799,1,20001801-ABF-1234,500
1,A02,23102436-ABF-2,001-C01,20001801-ABF-2,1132,1132,10059180,1,20001801-NFA-12345,2048
1,A02,23101526-ABF-2,001-C01,20001801-ABF-2,830,830,10059180,1,20001801-NFA-12345,2048
1,A02,23101747-ABF-23,001-C01,20001801-ABF-23,2808,5616,10044857,1,20001801-ABF-123,136
1,A02,23101747-ABF-23,001-C01,20001801-ABF-23,2808,5616,10044858,1,20001801-ABF-123,4634
1,A02,23101747-ABF-23,001-C01,20001801-ABF-23,2808,2808,10044799,1,20001801-ABF-1234,500
1,A02,23101747-ABF-23,001-C01,20001801-ABF-23,2808,2808,10059180,1,20001801-NFA-12345,2048
1,A02,23102748-ABF-4,001-C01,20001801-ABF-4,1102,1102,10044799,1,20001801-ABF-1234,500
1,A02,23102748-ABF-4,001-C01,20001801-ABF-4,1102,1102,10059180,1,20001801-NFA-12345,2048
1,A02,23102761-FA-12345,001-C01,20001801-FA-12345,500,500,10059180,1,20001801-NFA-12345,2048
1,A02,23101500-NFA-3,001-C01,20001801-NFA-3,1470,2940,10059180,1,20001801-NFA-12345,2048
1,A02,23102748-NFA-34,001-C01,20001801-NFA-34,578,1156,10059180,1,20001801-NFA-12345,2048
1,A07,23100937-ABF-2,001-C01,20001102-ABF-2,618,618,10057336,1,20001102-FA-12,0.001
1,A07,23100937-ABF-2,001-C01,20001102-ABF-2,618,618,10092101,1,20001102-NFA-12345,1256
1,A07,23102653-FA-12345,001-C01,20001102-FA-12345,678,1356,10092101,1,20001102-NFA-12345,1256
1,A07,23101500-NFA-3,001-C01,20001102-NFA-3,1356.004,1356.004,10092101,1,20001102-NFA-12345,1256
1,A07,23101548-NFA-2,001-C01,20001104-NFA-2,588.004,1176.009,10059776,1,20001104-NFA-123,588.022
1,A07,23100937-ABF-2,001-C01,20001201-ABF-2,618,1236,10093104,1,20001201-NFA-12345,3230.004
1,A07,23102653-FA-12345,001-C01,20001201-FA-12345,678,1356,10093104,1,20001201-NFA-12345,3230.004
1,A07,23101500-NFA-3,001-C01,20001201-NFA-3,1356.004,2712.008,10093104,1,20001201-NFA-12345,3230.004
1,A07,23102748-NFA-34,001-C01,20001202-NFA-34,636.002,828.002,10098771,1,20001202-NFA-234,192
1,A07,23102111-ABF-34,001-C01,20001203-ABF-34,1968.002,1968.002,10092841,1,20001203-NFA-1234,108.004
1,A07,23102111-ABF-34,001-C01,20001203-ABF-34,1968.002,1968.002,10098785,1,20001203-NFA-12345,480
1,A07,23101548-NFA-2,001-C01,20001203-NFA-2,588.004,696.008,10092841,1,20001203-NFA-1234,108.004
1,A07,23101548-NFA-2,001-C01,20001203-NFA-2,588.004,1068.004,10098785,1,20001203-NFA-12345,480
1,A07,23102748-NFA-34,001-C01,20001301-NFA-34,636.002,1212.002,10098770,1,20001301-NFA-12345,576
1,A07,23102748-NFA-34,001-C01,20001301-NFA-34,636.002,696.004,10092839,1,20001301-NFA-234,60.002
1,A07,23100937-ABF-2,001-C01,20001403-ABF-2,618,1236,10098772,1,20001403-NFA-12,180
1,A07,23100937-ABF-2,001-C01,20001403-ABF-2,618,1236,10093842,1,20001403-NFA-12,438
1,A07,23101548-NFA-2,001-C01,20001406-NFA-2,588.004,1176.009,10098761,1,20001406-NFA-23,1944.017
1,A07,23101500-NFA-3,001-C01,20001406-NFA-3,1356.004,2712.009,10098761,1,20001406-NFA-23,1944.017
1,A07,23102653-FA-12345,001-C01,20001409-FA-12345,678,1356,10092607,1,20001409-NFA-12345,1314.002
1,A07,23102748-NFA-34,001-C01,20001409-NFA-34,636.002,1272.004,10092607,1,20001409-NFA-12345,1314.002
1,A07,23102653-FA-12345,001-C01,20001410-FA-12345,678,1356,10092608,1,20001410-NFA-12345,1314.002
1,A07,23102748-NFA-34,001-C01,20001410-NFA-34,636.002,1272.004,10092608,1,20001410-NFA-12345,1314.002
1,A07,23102111-ABF-34,001-C01,20001503-ABF-34,1968.002,3936.004,10044948,1,20001503-ABF-1234,1558
1,A07,23102111-ABF-34,001-C01,20001503-ABF-34,1968.002,3936.004,10044949,1,20001503-ABF-1234,336
1,A07,23102111-ABF-34,001-C01,20001503-ABF-34,1968.002,3936.004,10032678,1,20001503-ABF-1234,74.002
1,A07,23102111-ABF-34,001-C01,20001503-ABF-34,1968.002,1968.002,10044952,1,20001503-NFA-12345,1728.006
1,A07,23102111-ABF-34,001-C01,20001503-ABF-34,1968.002,1968.002,10044951,1,20001503-NFA-12345,96
1,A07,23102111-ABF-34,001-C01,20001503-ABF-34,1968.002,1968.002,10044957,1,20001503-NFA-12345,336
1,A07,23102111-ABF-34,001-C01,20001503-ABF-34,1968.002,1968.002,10044954,1,20001503-NFA-12345,448
1,A07,23102111-ABF-34,001-C01,20001503-ABF-34,1968.002,1968.002,10098784,1,20001503-NFA-34,640
